gstin,is_fraud,fraud_type,xgb_score,anomaly_score,graph_risk_score,in_circular_ring,rule_score,rule_flags,flag_count,ensemble_score,models_agreeing,risk_level,lstm_score
14VHRNB0117T1ZV,0,none,1.93,14.82,38.35,0,0,No flags,0,13.8,0,LOW,15.27
15BCIDX1867T6ZQ,0,none,3.6,4.81,41.22,0,8,1 missing return(s),1,13.93,0,LOW,14.48
05PIQCN0818G2Z5,0,none,1.46,12.05,36.99,0,8,1 missing return(s),1,13.96,0,LOW,14.55
07PVBGV0444Y9ZO,0,none,3.44,8.1,38.16,0,8,1 missing return(s),1,13.94,0,LOW,14.5
02BWYYG8400L4ZZ,0,none,5.8,23.86,23.92,0,0,No flags,0,13.79,0,LOW,15.35
27HDOVP6953R7Z5,0,none,1.46,12.65,41.15,0,0,No flags,0,13.81,0,LOW,15.31
01RLMOI8024D3ZC,0,none,3.68,14.63,31.26,0,8,1 missing return(s),1,14.31,0,LOW,18.26
03XJYFJ4032G4Z6,0,none,1.09,8.77,40.73,0,8,2 missing return(s),1,14.14,0,LOW,16.42
16TTJFL0789D7Z9,0,none,4.39,3.96,40.92,0,8,1 missing return(s),1,14.3,0,LOW,18.26
29ZXZWM8138Q2ZV,0,none,1.09,15.51,29.21,0,16,1 missing return(s) | Invoice match rate 79%,2,14.59,0,LOW,18.61
24ZBQEL6814W1Z9,0,none,2.78,7.69,44.21,0,0,No flags,0,13.8,0,LOW,15.46
36SLYKB4795S2ZJ,0,none,1.55,19.04,34.6,0,0,No flags,0,13.78,0,LOW,15.14
06JBZFR6353H2ZU,0,none,5.13,7.52,41.11,0,0,No flags,0,13.85,0,LOW,16.17
24VKVPN4556R7ZE,1,circular_trading,3.22,8.3,38.21,0,8,1 missing return(s),1,13.99,0,LOW,15.11
03JTMZO0184Q6ZP,0,none,3.24,9.22,42.02,0,0,No flags,0,13.78,0,LOW,15.33
27QIKKS7703T1ZK,0,none,13.75,7.45,24.26,0,8,1 missing return(s),1,13.9,0,LOW,15.16
09MPSSF1936J7ZA,0,none,1.35,14.11,34.97,0,8,1 missing return(s),1,14.01,0,LOW,15.29
17UMBSD5721E6ZO,0,none,4.46,9.12,40.4,0,0,No flags,0,13.73,0,LOW,15.01
01YNYRP4702A6ZQ,0,none,1.22,18.69,25.75,0,16,1 missing return(s) | Invoice match rate 84%,2,14.55,0,LOW,18.48
02UIBPN0687G5ZA,0,none,1.11,7.83,41.58,0,8,1 missing return(s),1,14.03,0,LOW,15.42
07CKOMT2800D7Z0,0,none,3.29,11.71,39.39,0,0,No flags,0,13.76,0,LOW,15.34
04KNYOW6039Y1ZK,0,none,2.47,14.88,20.57,0,28,1 missing return(s) | New company (1yr) with high turnover,2,14.48,0,LOW,14.62
19AFVVG4972O9ZZ,0,none,3.75,10.84,39.6,0,0,No flags,0,13.78,0,LOW,15.57
13XIXHT0352U9Z1,0,none,8.24,0.0,39.33,0,8,Invoice match rate 82%,1,13.98,0,LOW,15.71
17GHBEM2522H8ZN,0,none,18.19,2.09,28.14,0,0,No flags,0,13.64,0,LOW,15.37
24GVPQP8546K7ZD,0,none,1.45,5.01,43.79,0,8,2 missing return(s),1,13.99,0,LOW,15.34
36TBDXB8651V4Z1,0,none,3.96,12.77,27.71,0,16,1 missing return(s) | Invoice match rate 82%,2,14.18,0,LOW,15.31
14EWXGH7293J5Z4,0,none,2.07,11.55,36.370000000000005,0,8,2 missing return(s),1,13.85,0,LOW,14.02
27PLYMX0310G4ZQ,0,none,3.51,7.69,38.21,0,8,Invoice match rate 84%,1,13.95,0,LOW,15.2
18QKGLU4841P1ZG,0,none,4.94,5.18,38.7,0,8,1 missing return(s),1,13.97,0,LOW,15.58
11QUIOG8278J1ZA,0,none,4.31,7.02,37.74,0,8,1 missing return(s),1,13.91,0,LOW,14.89
02VTQYL8642D3ZG,0,none,3.97,7.92,42.14,0,0,No flags,0,13.74,0,LOW,15.31
29JNKML1520G4ZW,0,none,1.6,15.24,38.120000000000005,0,0,No flags,0,13.87,0,LOW,16.49
23KMARE5013M4ZT,0,none,4.06,12.91,36.99,0,0,No flags,0,13.77,0,LOW,15.79
21HPDRA4084S7Z5,0,none,1.49,7.79,40.92,0,8,2 missing return(s),1,13.95,0,LOW,15.11
18YMJIB0843T4Z0,0,none,9.22,10.41,27.43,0,8,1 missing return(s),1,13.86,0,LOW,14.9
04AFVMJ8749Y4Z4,0,none,4.22,8.82,40.84,0,0,No flags,0,13.77,0,LOW,15.75
19LTMVB3829D1Z8,0,none,5.12,1.13,42.47,0,8,1 missing return(s),1,13.87,0,LOW,14.63
04UWBAI0265F2ZS,0,none,1.1,16.4,37.61,0,0,No flags,0,13.72,0,LOW,15.12
23BGCNC0258V7ZE,0,none,7.19,6.3,39.19,0,0,No flags,0,13.72,0,LOW,15.53
15AOTIS9247P6ZO,0,none,2.64,12.11,34.96,0,8,1 missing return(s),1,13.92,0,LOW,14.93
20CZHVT5095T2ZF,0,none,9.92,10.26,26.56,0,8,2 missing return(s),1,14.09,0,LOW,17.32
13YLUXR9211O3ZQ,0,none,4.78,8.06,40.75,0,0,No flags,0,13.72,0,LOW,15.45
27KWUQL4461U1Z3,0,none,4.58,2.72,41.6,0,8,Invoice match rate 84%,1,13.94,0,LOW,15.39
32NEGLC9095Z6ZA,0,none,4.8,10.7,38.09,0,0,No flags,0,13.71,0,LOW,15.37
09UXQDJ1900J5ZJ,0,none,4.68,4.56,44.35,0,0,No flags,0,13.7,0,LOW,15.37
33UXJHY7530G6ZP,0,none,4.54,10.41,38.73,0,0,No flags,0,13.78,0,LOW,16.12
19FJBFR9365A6ZB,0,none,1.24,14.47,34.43,0,8,1 missing return(s),1,14.02,0,LOW,16.08
14CGXLR2952K1ZW,0,none,2.3,3.57,43.86,0,8,2 missing return(s),1,14.25,0,LOW,18.47
33ZNOKJ9423R6ZB,0,none,1.86,24.32,28.51,0,0,No flags,0,13.78,0,LOW,15.99
01NZYEF0987N3Z4,0,none,3.33,13.42,37.370000000000005,0,0,No flags,0,13.66,0,LOW,14.88
24ONQHX9796Z8ZV,0,none,0.87,15.93,28.65,0,16,1 missing return(s) | Invoice match rate 79%,2,14.15,0,LOW,15.25
27EINLE4554H2Z2,0,none,10.33,6.82,24.5,0,16,1 missing return(s) | Invoice match rate 83%,2,14.18,0,LOW,16.29
37AYZDZ4262H9ZU,0,none,1.82,19.18,33.69,0,0,No flags,0,13.72,0,LOW,15.38
10TVWIW2674A8Z8,0,none,3.69,10.59,39.66,0,0,No flags,0,13.66,0,LOW,14.94
10OIERI4731F1ZU,0,none,8.91,13.57,24.54,0,8,1 missing return(s),1,13.86,0,LOW,15.27
09BWRNA8292K5ZP,0,none,3.29,9.16,36.83,0,8,1 missing return(s),1,14.27,0,LOW,18.86
06IOUHE8116X3Z8,0,none,1.32,15.57,38.0,0,0,No flags,0,13.72,0,LOW,15.35
13FKVDE8267G5ZG,0,none,7.98,2.34,37.05,0,8,1 missing return(s),1,13.87,0,LOW,15.33
14TJTYJ5997X6Z3,0,none,7.06,2.43,38.260000000000005,0,8,1 missing return(s),1,13.85,0,LOW,15.01
24PSRZX2346U7ZP,0,none,3.3,3.95,42.010000000000005,0,8,Invoice match rate 83%,1,13.94,0,LOW,15.63
16UJGCN7325B8ZL,0,none,0.91,20.8,21.24,0,20,3 missing returns (high),1,14.27,0,LOW,15.52
16ICCHR8254U7Z2,0,none,7.06,5.32,40.09,0,0,No flags,0,13.63,0,LOW,15.23
13PZMMW9246O5Z0,0,none,2.38,6.88,40.27,0,8,2 missing return(s),1,13.92,0,LOW,15.58
01ODMVB6164G7ZU,0,none,0.98,26.81,27.07,0,0,No flags,0,13.65,0,LOW,14.99
36BIBDN7252M9Z4,0,none,5.1,17.71,25.59,0,8,2 missing return(s),1,14.16,0,LOW,18.21
23XCXLL5491F1ZH,0,none,6.9,8.02,37.57,0,0,No flags,0,13.74,0,LOW,16.42
15IWBPR3584B4ZG,0,none,2.75,16.07,23.32,0,20,3 missing returns (high),1,14.99,0,LOW,22.97
20NYGUP3925F6Z4,0,none,10.13,1.21,39.82,0,0,No flags,0,13.63,0,LOW,15.61
09VHBFW7839X6ZV,0,none,7.19,19.3,25.82,0,0,No flags,0,13.62,0,LOW,15.41
10ZETDN3677Y7ZP,0,none,10.62,9.92,25.56,0,8,1 missing return(s),1,14.14,0,LOW,18.69
27GTWCL7050R9ZM,0,none,2.33,8.39,38.7,0,8,1 missing return(s),1,14.17,0,LOW,18.29
12DGSUZ9442L1Z8,0,none,2.3,8.12,39.03,0,8,1 missing return(s),1,13.87,0,LOW,15.32
13LUXCY3095C5Z1,0,none,2.79,15.2,31.23,0,8,1 missing return(s),1,13.95,0,LOW,16.21
15SBTEI0699N2ZP,0,none,4.98,8.65,39.49,0,0,No flags,0,13.62,0,LOW,15.38
24MSTEC1633J5ZG,0,none,8.43,3.11,40.21,0,0,No flags,0,13.62,0,LOW,15.64
08WUETO8556P4Z4,0,none,5.82,19.91,27.03,0,0,No flags,0,13.61,0,LOW,15.35
18HYMUR2004P8ZN,0,none,1.37,7.28,41.08,0,8,2 missing return(s),1,14.17,0,LOW,18.39
17LIKHC0936L3ZM,0,none,1.6,12.39,35.65,0,8,1 missing return(s),1,13.87,0,LOW,15.46
36XUHLR0198A9Z0,0,none,5.62,10.28,27.34,0,16,2 missing return(s) | Invoice match rate 82%,2,14.28,0,LOW,17.57
27MALHG0345M4ZK,0,none,4.23,4.04,40.28,0,8,1 missing return(s),1,13.8,0,LOW,15.0
29QEBOO8821A5ZM,0,none,7.79,10.44,28.9,0,8,Invoice match rate 83%,1,13.82,0,LOW,15.49
20TABBF3969C7ZQ,0,none,1.67,3.54,44.370000000000005,0,8,2 missing return(s),1,13.89,0,LOW,15.69
13OJHDW5437H4ZC,0,none,12.78,12.78,24.35,0,0,No flags,0,13.68,0,LOW,16.82
23BYUZT9768D9ZC,0,none,5.03,12.09,35.879999999999995,0,0,No flags,0,13.68,0,LOW,16.15
23XHBXN9859W6Z7,0,none,3.77,6.1,38.79,0,8,1 missing return(s),1,13.8,0,LOW,15.17
07GIBLO4164Y9ZJ,0,none,4.99,9.32,38.67,0,0,No flags,0,13.63,0,LOW,15.73
05IZWPQ2082U5ZX,0,none,1.17,6.31,37.42,0,16,1 missing return(s) | Invoice match rate 80%,2,14.05,0,LOW,15.22
21MCJTW6588F8ZX,0,none,5.92,2.91,38.93,0,8,1 missing return(s),1,13.84,0,LOW,15.81
03TATOA2217D1Z7,0,none,2.91,14.67,26.59,0,16,2 missing return(s) | Invoice match rate 77%,2,14.28,0,LOW,17.72
18NQRWR1276V3ZN,0,none,14.44,4.7,30.02,0,0,No flags,0,13.54,0,LOW,15.66
17QKMSL1572B5ZO,0,none,0.7,16.82,37.1,0,0,No flags,0,13.6,0,LOW,15.24
07CCHNI8077A5ZS,0,none,1.55,9.1,38.82,0,8,1 missing return(s),1,13.77,0,LOW,14.86
32JERBR3302K1Z2,0,none,4.48,10.04,38.57,0,0,No flags,0,13.59,0,LOW,15.53
19OFGAQ2550U7Z7,0,none,3.15,11.72,38.72,0,0,No flags,0,13.64,0,LOW,15.98
02WVAJA5334K8Z8,0,none,2.08,16.7,35.230000000000004,0,0,No flags,0,13.6,0,LOW,15.47
23GTZZT1596V6ZF,0,none,1.94,9.26,38.08,0,8,Invoice match rate 84%,1,13.82,0,LOW,15.39
29YPJQI1263E2Z5,0,none,4.77,11.39,36.78,0,0,No flags,0,13.57,0,LOW,15.42
14WNYUI7734P4ZU,0,none,5.06,8.03,39.7,0,0,No flags,0,13.53,0,LOW,15.07
09NOYMZ5744Z7ZU,0,none,5.8,10.29,26.79,0,16,2 missing return(s) | Invoice match rate 84%,2,14.05,0,LOW,15.88
06PWJCX7825V1ZK,0,none,9.02,14.56,22.8,0,8,2 missing return(s),1,14.13,0,LOW,19.26
29UOYDR9773A9Z9,0,none,4.87,5.65,42.34,0,0,No flags,0,13.61,0,LOW,15.94
16HOIQH7101C1ZK,0,none,3.58,10.99,33.980000000000004,0,8,1 missing return(s),1,13.78,0,LOW,15.36
06LMGLR1754E7ZP,0,none,8.29,7.46,35.739999999999995,0,0,No flags,0,13.49,0,LOW,15.03
04TVRWC3667O1ZW,0,none,1.78,24.91,27.4,0,0,No flags,0,13.58,0,LOW,15.39
23NBSLQ6356P3ZW,0,none,4.83,17.57,30.43,0,0,No flags,0,13.54,0,LOW,15.34
17MPXYG4772E6ZD,0,none,3.62,19.85,25.05,0,8,2 missing return(s),1,13.81,0,LOW,15.71
19XMJHP6763Y7Z8,0,none,7.12,7.74,37.02,0,0,No flags,0,13.49,0,LOW,15.05
24ZKFCN4590M7ZZ,0,none,3.25,18.27,22.3,0,16,2 missing return(s) | Invoice match rate 80%,2,14.03,0,LOW,15.68
06MKTBU5247X5ZG,0,none,3.36,12.43,37.59,0,0,No flags,0,13.59,0,LOW,15.82
15XDMCE6688F7ZI,0,none,7.36,5.69,38.72,0,0,No flags,0,13.49,0,LOW,15.14
04LLZUH9464E9ZS,0,none,2.08,8.38,43.38,0,0,No flags,0,13.54,0,LOW,15.3
09WIHQC0822H9ZW,0,none,1.81,14.25,33.08,0,8,2 missing return(s),1,14.25,0,LOW,20.11
11JSTJQ5882D5ZF,0,none,3.53,13.5,36.25,0,0,No flags,0,13.6,0,LOW,15.96
13EJGPB1377C1ZV,0,none,2.17,8.33,38.510000000000005,0,8,1 missing return(s),1,13.73,0,LOW,14.96
09EIFXU0957H3ZG,0,none,8.2,15.87,27.33,0,0,No flags,0,13.5,0,LOW,15.32
10QDIZB2458N5ZN,0,none,12.84,13.9,22.78,0,0,No flags,0,13.47,0,LOW,15.48
32EPEZW7427I2ZO,0,none,0.81,9.0,39.69,0,8,1 missing return(s),1,13.8,0,LOW,15.69
09UZYBW8200U6Z2,0,none,3.97,15.29,33.8,0,0,No flags,0,13.54,0,LOW,15.54
04WSPND2522B7Z4,0,none,1.67,17.74,34.57,0,0,No flags,0,13.61,0,LOW,15.99
37DTWDC8593T8ZX,1,circular_trading,2.56,14.72,24.35,0,20,3 missing returns (high),1,14.14,0,LOW,15.74
11KNRGD7752Z9ZG,0,none,14.08,8.56,26.38,0,0,No flags,0,13.53,0,LOW,16.15
17TZCXQ2214X6Z4,0,none,1.17,17.6,23.41,0,20,3 missing returns (high),1,14.37,0,LOW,17.98
06EEEUF0562W7ZI,0,none,1.84,11.63,40.39,0,0,No flags,0,13.6,0,LOW,16.01
11OCEEG9345J7ZA,0,none,0.99,14.31,38.9,0,0,No flags,0,13.66,0,LOW,16.61
12ECMIN4161A3ZB,0,none,4.69,17.68,25.56,0,8,Invoice match rate 85%,1,13.8,0,LOW,15.99
01XPWDX1747T4ZN,0,none,0.59,24.29,29.5,0,0,No flags,0,13.63,0,LOW,16.17
01KXLYX1402R7ZV,0,none,7.01,13.47,21.71,0,16,1 missing return(s) | Invoice match rate 83%,2,13.82,0,LOW,14.13
22WYVCQ0977U3ZO,0,none,7.04,3.37,41.32,0,0,No flags,0,13.53,0,LOW,15.82
08GDSRM0723Q4ZB,0,none,2.9,5.61,40.09,0,8,1 missing return(s),1,13.73,0,LOW,15.24
06XMOVO7952E2ZL,0,none,4.02,10.46,38.49,0,0,No flags,0,13.55,0,LOW,15.7
08FDMKD8499R2Z3,0,none,2.79,10.33,40.3,0,0,No flags,0,13.46,0,LOW,14.86
11LLKKT4938O5ZB,0,none,5.4,20.89,21.27,0,8,1 missing return(s),1,13.61,0,LOW,14.34
21GNQVD5296G5ZQ,0,none,3.8,7.0,37.36,0,8,1 missing return(s),1,13.78,0,LOW,16.02
33OVYJG5176Q4ZP,0,none,0.89,13.67,39.57,0,0,No flags,0,13.53,0,LOW,15.46
20RVWZW8662N9ZU,0,none,1.61,11.99,35.43,0,8,1 missing return(s),1,13.69,0,LOW,14.93
37YLDSM5032V6Z1,1,circular_trading,2.32,13.51,25.73,0,20,3 missing returns (high),1,14.21,0,LOW,16.85
04IVIPC7099N8Z1,0,none,4.48,17.84,25.53,0,8,1 missing return(s),1,13.73,0,LOW,15.61
37ZDFKA0211Y3Z2,0,none,5.98,18.22,23.05,0,8,1 missing return(s),1,13.82,0,LOW,16.71
18HYODQ0856U7ZT,0,none,2.38,13.94,27.58,0,16,1 missing return(s) | Invoice match rate 82%,2,14.09,0,LOW,16.81
36ATNEJ0854X5Z1,0,none,9.47,16.09,25.09,0,0,No flags,0,13.41,0,LOW,15.06
24ZXUDW8277R7ZF,0,none,7.08,5.21,39.260000000000005,0,0,No flags,0,13.43,0,LOW,15.19
29IYHIG6303X2ZD,0,none,4.72,16.17,22.02,0,16,1 missing return(s) | Invoice match rate 80%,2,13.88,0,LOW,15.07
09JWJQP9211D4ZE,0,none,5.02,2.65,39.870000000000005,0,8,1 missing return(s),1,13.68,0,LOW,15.43
18AXLCD1828P4ZL,0,none,6.44,4.48,36.05,0,8,1 missing return(s),1,13.69,0,LOW,15.64
08YZKUO2643S3ZA,0,none,1.39,4.77,42.86,0,8,1 missing return(s),1,13.67,0,LOW,14.93
33RLICW8625D2Z7,0,none,5.23,9.24,37.78,0,0,No flags,0,13.57,0,LOW,16.6
18MWAWF1529O3Z4,0,none,10.57,10.69,24.09,0,8,Invoice match rate 81%,1,13.73,0,LOW,16.28
03XNJIL7831T5ZV,0,none,2.92,5.03,40.45,0,8,1 missing return(s),1,13.91,0,LOW,17.53
14MJOZW7594D6ZD,0,none,15.71,3.2,24.37,0,8,2 missing return(s),1,13.5,0,LOW,14.42
14TIZXR0290Z1ZP,0,none,6.27,3.32,37.41,0,8,1 missing return(s),1,13.71,0,LOW,15.88
24NAWDH2182C4ZC,0,none,14.75,2.39,26.48,0,8,1 missing return(s),1,13.53,0,LOW,14.7
23LSGDX0330J1ZI,0,none,1.27,7.28,45.260000000000005,0,0,No flags,0,13.48,0,LOW,15.41
04WVZFN6611W1ZT,0,none,1.5,10.83,36.61,0,8,1 missing return(s),1,13.75,0,LOW,15.79
14JEGDW7464W1ZT,0,none,5.08,15.87,26.49,0,8,2 missing return(s),1,13.65,0,LOW,15.29
19SYUQO3089X4ZI,0,none,4.3,4.56,38.9,0,8,2 missing return(s),1,13.57,0,LOW,14.35
17EWEZK8452Y2ZJ,0,none,10.5,3.96,25.97,0,16,1 missing return(s) | Invoice match rate 85%,2,13.79,0,LOW,14.91
15BIWOU2489S8Z2,0,none,5.87,7.28,38.75,0,0,No flags,0,13.39,0,LOW,15.05
09IELYU5032P1ZD,0,none,2.64,16.03,29.71,0,8,1 missing return(s),1,13.69,0,LOW,15.56
29SFORS5337N1ZB,0,none,1.55,7.07,40.21,0,8,2 missing return(s),1,14.08,0,LOW,19.37
02ONQBH3384N5ZD,0,none,11.22,6.52,27.22,0,8,1 missing return(s),1,13.98,0,LOW,19.08
12ZJFTQ6845B8ZA,0,none,4.76,15.89,26.87,0,8,2 missing return(s),1,14.25,0,LOW,21.35
06VQBUT7469Y4ZE,0,none,3.4,4.92,39.74,0,8,1 missing return(s),1,13.68,0,LOW,15.58
19WVNVX1504D4ZI,0,none,6.77,16.6,28.09,0,0,No flags,0,13.38,0,LOW,15.15
21KHMWV6151D3ZQ,0,none,2.38,5.22,40.82,0,8,1 missing return(s),1,13.69,0,LOW,15.7
22ALRQC4043O1ZX,0,none,1.94,7.42,39.22,0,8,1 missing return(s),1,13.61,0,LOW,14.88
17BQYQK3135A7Z0,0,none,5.91,8.16,37.74,0,0,No flags,0,13.41,0,LOW,15.39
20QEFVT7885F2ZT,0,none,4.24,20.68,22.76,0,8,1 missing return(s),1,13.69,0,LOW,15.8
10RXZKF6391C6ZP,0,none,4.23,9.68,38.53,0,0,No flags,0,13.4,0,LOW,15.24
22MADZM3421V6ZC,0,none,2.25,8.42,42.55,0,0,No flags,0,13.51,0,LOW,16.25
23MKAWP2737E3ZH,0,none,7.0,11.18,28.32,0,8,Invoice match rate 72%,1,13.68,0,LOW,16.09
04FUUNJ8498S5Z4,0,none,5.18,5.84,41.02,0,0,No flags,0,13.47,0,LOW,16.03
03GUSST1999K4ZE,0,none,4.94,7.84,34.53,0,8,1 missing return(s),1,14.0,0,LOW,19.19
02PHHPW3478Q4Z2,0,none,2.81,8.02,37.32,0,8,2 missing return(s),1,13.65,0,LOW,15.55
27CHQCE5135N4Z0,0,none,3.66,11.32,37.59,0,0,No flags,0,13.41,0,LOW,15.49
07ZIVGJ9095F6ZG,0,none,1.8,10.43,36.3,0,8,2 missing return(s),1,13.67,0,LOW,15.67
32DBUPV9443M5Z6,0,none,2.21,14.54,31.59,0,8,2 missing return(s),1,13.66,0,LOW,15.69
02KSUHZ3175L8ZB,0,none,0.96,12.32,35.53,0,8,1 missing return(s),1,13.61,0,LOW,15.16
29PZQCS4578W4ZS,0,none,3.2,8.44,41.09,0,0,No flags,0,13.38,0,LOW,15.22
24QAHDD9802R8Z4,0,none,5.29,7.94,38.64,0,0,No flags,0,13.37,0,LOW,15.33
37TVZLT1496Y3ZF,0,none,5.74,16.39,24.72,0,8,1 missing return(s),1,13.61,0,LOW,15.6
02YZVDJ5424H9ZI,0,none,5.24,6.97,34.85,0,8,2 missing return(s),1,13.86,0,LOW,18.1
24WCBYY8806D5Z2,0,none,4.49,8.91,38.75,0,0,No flags,0,13.38,0,LOW,15.51
29NNMPB0845Y9ZZ,0,none,3.87,16.23,27.51,0,8,Invoice match rate 79%,1,13.59,0,LOW,15.27
06HFVLG6599I4Z2,0,none,3.58,16.74,27.34,0,8,2 missing return(s),1,13.54,0,LOW,14.9
09DBUKB2560Y9ZR,0,none,10.61,6.58,22.83,0,16,1 missing return(s) | Invoice match rate 84%,2,13.75,0,LOW,15.35
23RKWTH6826M6ZS,0,none,0.83,18.11,34.6,0,0,No flags,0,13.39,0,LOW,15.49
37OJFKL3430M7ZM,0,none,2.05,12.36,38.67,0,0,No flags,0,13.43,0,LOW,15.86
16VKMWO9822U1ZO,0,none,1.85,6.72,39.77,0,8,1 missing return(s),1,13.52,0,LOW,14.6
11CBWJN2381W4ZB,0,none,2.85,6.76,38.33,0,8,1 missing return(s),1,13.63,0,LOW,15.72
37LYYNQ1697U7Z6,0,none,4.03,7.02,36.36,0,8,1 missing return(s),1,13.48,0,LOW,14.46
06ETHPT5982L3ZT,0,none,2.32,11.75,38.85,0,0,No flags,0,13.35,0,LOW,15.22
27XISJN9780E2Z2,0,none,3.48,6.62,37.55,0,8,Invoice match rate 82%,1,13.57,0,LOW,15.33
21LMHPQ5456L7ZV,0,none,2.77,1.07,44.1,0,8,1 missing return(s),1,13.89,0,LOW,18.46
06JBRJU1303O6ZO,0,none,4.97,7.31,39.57,0,0,No flags,0,13.37,0,LOW,15.62
23OCEPM5746S9ZY,0,none,4.42,5.38,37.44,0,8,1 missing return(s),1,13.88,0,LOW,18.55
22AMRKV8887T7ZI,0,none,4.19,8.82,39.1,0,0,No flags,0,13.35,0,LOW,15.53
20YAKMU2119S9Z1,0,none,8.58,1.52,40.28,0,0,No flags,0,13.32,0,LOW,15.49
33LZEGX9135F2ZY,0,none,4.6,7.72,34.83,0,8,1 missing return(s),1,13.6,0,LOW,15.79
18EIGMA5467U1Z1,0,none,13.06,4.88,25.83,0,8,1 missing return(s),1,13.82,0,LOW,18.63
29SRWMZ6174K1ZI,0,none,4.1,10.31,37.75,0,0,No flags,0,13.37,0,LOW,15.68
13RFLFS0554U8ZY,0,none,4.77,5.51,36.82,0,8,Invoice match rate 84%,1,13.6,0,LOW,15.81
12QTQYS6226P8ZJ,0,none,2.47,15.32,23.0,0,20,3 missing returns (high),1,13.78,0,LOW,14.04
20RWAAS3737T3Z8,0,none,3.74,6.6,37.07,0,8,1 missing return(s),1,13.55,0,LOW,15.38
01BIZVL3593S2Z0,0,none,1.43,22.97,23.95,0,8,Invoice match rate 84%,1,13.78,0,LOW,17.51
12GUSMN5875J1Z8,0,none,6.49,7.4,37.19,0,0,No flags,0,13.29,0,LOW,15.34
15MMUPM2644T1ZP,0,none,0.33,25.73,22.66,0,8,Invoice match rate 84%,1,13.53,0,LOW,15.01
11UJOVA3753E7ZL,0,none,4.7,6.43,40.64,0,0,No flags,0,13.34,0,LOW,15.7
12JWCHK6015H8Z5,0,none,5.5,8.02,37.870000000000005,0,0,No flags,0,13.31,0,LOW,15.65
36UUESQ4505W8ZX,0,none,4.23,7.84,39.85,0,0,No flags,0,13.38,0,LOW,16.17
33AYXUA9943F8ZO,0,none,3.3,17.04,27.1,0,8,1 missing return(s),1,13.79,0,LOW,18.06
24QBQAB2793Q5ZA,0,none,5.64,4.77,40.9,0,0,No flags,0,13.41,0,LOW,16.68
03NMIUT3516N3ZP,0,none,3.9,17.34,25.95,0,8,Invoice match rate 75%,1,13.51,0,LOW,15.38
17AAVWF9339T3Z5,0,none,8.38,11.0,26.02,0,8,2 missing return(s),1,13.98,0,LOW,20.43
21BNYFH1799O3ZE,0,none,10.18,12.32,26.95,0,0,No flags,0,13.27,0,LOW,15.75
37LEQKH5386B2ZP,0,none,3.84,18.92,24.43,0,8,2 missing return(s),1,13.41,0,LOW,14.42
33XBTXG2891A3ZL,0,none,7.62,10.02,28.05,0,8,1 missing return(s),1,13.39,0,LOW,14.51
21EHJHI5461B5ZA,0,none,3.3,5.53,43.370000000000005,0,0,No flags,0,13.28,0,LOW,15.28
19MZMSS8936V1ZK,0,none,11.85,4.65,27.43,0,8,1 missing return(s),1,13.33,0,LOW,14.4
19LRKFA2089U6ZJ,0,none,9.72,8.19,26.88,0,8,1 missing return(s),1,13.56,0,LOW,16.53
12XAIPI6141M3ZN,0,none,2.53,6.17,38.92,0,8,1 missing return(s),1,13.85,0,LOW,18.95
09HMAFO6442J1Z4,0,none,3.25,6.35,37.760000000000005,0,8,Invoice match rate 84%,1,13.47,0,LOW,15.14
06DMRNP2053P9Z4,0,none,2.35,11.81,38.36,0,0,No flags,0,13.37,0,LOW,16.31
32AWDHW5267I6Z3,0,none,5.54,12.83,28.0,0,8,1 missing return(s),1,13.46,0,LOW,15.32
33WIAEJ0493E7ZL,0,none,1.75,6.64,39.49,0,8,1 missing return(s),1,13.56,0,LOW,16.08
21IDAXM8746C1ZQ,0,none,6.75,3.92,40.03,0,0,No flags,0,13.24,0,LOW,15.45
22CCKXC2163O9Z7,0,none,2.13,16.12,24.66,0,16,1 missing return(s) | Invoice match rate 84%,2,14.0,0,LOW,18.3
09RFXEM0206O8ZK,0,none,2.12,10.17,35.41,0,8,2 missing return(s),1,13.45,0,LOW,15.06
09WNLBX2714H6Z5,0,none,5.96,15.8,24.37,0,8,Invoice match rate 85%,1,13.44,0,LOW,15.38
19MGVMB8803Z1ZG,0,none,5.53,4.77,40.8,0,0,No flags,0,13.22,0,LOW,15.34
32WQOES0154I5ZE,0,none,2.49,14.01,35.78,0,0,No flags,0,13.22,0,LOW,15.17
22QECBK4985N8ZO,0,none,5.17,12.38,28.86,0,8,1 missing return(s),1,13.94,0,LOW,20.41
04PCXOG5515T9ZX,0,none,3.66,7.85,40.260000000000005,0,0,No flags,0,13.23,0,LOW,15.44
22WKHFB1002A5ZW,0,none,5.24,18.22,27.69,0,0,No flags,0,13.24,0,LOW,15.65
23TELPQ4389T9Z6,0,none,3.65,8.33,35.0,0,8,1 missing return(s),1,13.42,0,LOW,15.12
10HCKBB0800J2ZM,0,none,6.35,5.87,38.48,0,0,No flags,0,13.2,0,LOW,15.42
21ECPUJ2966I9ZZ,0,none,10.8,10.29,22.98,0,8,Invoice match rate 83%,1,13.39,0,LOW,15.53
23WJZBL4232K8ZR,0,none,2.0,20.53,25.09,0,8,Invoice match rate 82%,1,13.51,0,LOW,15.97
10CMVTR9433S8Z7,0,none,2.7,9.91,39.52,0,0,No flags,0,13.39,0,LOW,17.07
