gstin,is_fraud,fraud_type,fraud_probability,predicted_fraud,risk_level,anomaly_score,anomaly_flag,graph_risk_score,in_circular_ring
15XCTTA7622J5Z8,0,none,2.52,0,LOW,11.28,0,20.22,0
14OCBGO1107D4ZP,0,none,2.52,0,LOW,2.77,0,38.43,0
15PZSKK3622A4ZL,0,none,2.51,0,LOW,23.38,0,26.49,0
14EROIU7410Z2ZA,0,none,2.51,0,LOW,7.24,0,36.29,0
05QEJLZ0954H7Z8,0,none,2.51,0,LOW,20.59,0,36.760000000000005,0
09DOZSS0139F7ZS,0,none,2.51,0,LOW,10.96,0,38.14,0
18ECUOH4315F6Z9,0,none,2.51,0,LOW,17.72,0,49.73,0
01PEJQA8250B2ZB,0,none,2.51,0,LOW,16.84,0,22.53,0
24LORIN1512B3ZT,0,none,2.51,0,LOW,10.28,0,24.69,0
32NMJZQ6295R8ZX,0,none,2.5,0,LOW,17.35,0,42.769999999999996,0
21VIBUP2649K8ZH,0,none,2.5,0,LOW,47.92,1,42.79,0
03QIMEJ2738L3ZK,0,none,2.5,0,LOW,25.55,0,44.82,0
19YVPEU9798H1ZR,0,none,2.5,0,LOW,13.15,0,36.57,0
33OYEDU8980A2Z3,0,none,2.5,0,LOW,7.39,0,41.68,0
27JESHF1755N4ZI,0,none,2.49,0,LOW,7.46,0,40.78,0
32WQOES0154I5ZE,0,none,2.49,0,LOW,14.01,0,35.78,0
17KLSUI3526H9ZO,0,none,2.49,0,LOW,18.8,0,35.71,0
08DCGJJ3514T2Z4,0,none,2.49,0,LOW,11.6,0,26.65,0
12OKRKP7692U8ZJ,0,none,2.48,0,LOW,5.2,0,26.49,0
32RLTSV6701V2ZW,0,none,2.48,0,LOW,22.77,0,35.92,0
20ANPYU0419A7ZP,0,none,2.47,0,LOW,12.76,0,43.05,0
12QTQYS6226P8ZJ,0,none,2.47,0,LOW,15.32,0,23.0,0
36KENLZ0050K1ZN,0,none,2.47,0,LOW,12.71,0,40.08,0
04LNRVS6641N7Z6,0,none,2.47,0,LOW,12.55,0,21.8,0
09HLKJO4688I7Z3,0,none,2.47,0,LOW,11.21,0,39.34,0
05VGJBR7896G7ZP,0,none,2.47,0,LOW,7.33,0,23.09,0
04KNYOW6039Y1ZK,0,none,2.47,0,LOW,14.88,0,20.57,0
37XATIT1718G3ZD,0,none,2.47,0,LOW,20.51,0,40.230000000000004,0
11JKYKF9954T4ZA,0,none,2.47,0,LOW,15.31,0,44.370000000000005,0
08CYICR9549H5ZA,0,none,2.46,0,LOW,17.37,0,44.739999999999995,0
07NWTLG0162P6ZN,0,none,2.46,0,LOW,33.92,1,42.69,0
29AKCTE0153G2ZM,0,none,2.46,0,LOW,18.23,0,38.53,0
07AKHYO2474F8ZD,0,none,2.46,0,LOW,4.87,0,23.25,0
16EFQGM2918X3ZA,0,none,2.46,0,LOW,7.94,0,38.58,0
22GJDRT8660X5ZV,0,none,2.46,0,LOW,9.88,0,41.47,0
15EGAIG6182Z2ZF,0,none,2.46,0,LOW,9.75,0,21.78,0
02LLMIL1782I6ZH,0,none,2.45,0,LOW,11.4,0,45.3,0
18FBONA7644E2ZH,0,none,2.45,0,LOW,8.07,0,21.85,0
29GYOBO3456K4ZP,0,none,2.45,0,LOW,10.06,0,45.870000000000005,0
02MUKVL6142P4ZJ,0,none,2.44,0,LOW,6.7,0,20.95,0
24DAXAF2005H5ZZ,0,none,2.44,0,LOW,5.87,0,47.26,0
29WBEAP1295X3ZE,0,none,2.44,0,LOW,17.31,0,42.3,0
05HIUYU5919J7ZG,0,none,2.44,0,LOW,9.18,0,37.69,0
16QZAYM6248S3ZD,0,none,2.43,0,LOW,50.15,1,24.31,0
23FMJMG9339M6ZS,0,none,2.43,0,LOW,16.46,0,40.64,0
02ULGFB7458S3ZJ,0,none,2.43,0,LOW,17.15,0,22.59,0
01NXOPV1651L2ZL,0,none,2.43,0,LOW,31.58,1,40.019999999999996,0
08KMSVQ6050F7ZR,0,none,2.42,0,LOW,64.11,1,29.72,0
17SOTNK6105V7ZQ,0,none,2.42,0,LOW,15.02,0,37.06,0
33XERQI8015Z6ZY,0,none,2.42,0,LOW,27.02,0,36.25,0
12BHPVR2011I6ZZ,0,none,2.42,0,LOW,18.97,0,43.15,0
23UBNKV3841S9Z9,0,none,2.42,0,LOW,20.7,0,37.239999999999995,0
29NGYQE7234A9ZX,0,none,2.41,0,LOW,47.29,1,43.72,0
05NKDPC8337K3Z4,0,none,2.41,0,LOW,29.28,1,21.1,0
17GIVKC5887U7Z8,0,none,2.41,0,LOW,5.7,0,36.15,0
29TAMDB7262I1ZH,0,none,2.41,0,LOW,17.84,0,42.46,0
08CSNLG1997D9ZI,0,none,2.4,0,LOW,4.51,0,38.84,0
21YIPSY7928C7ZA,0,none,2.4,0,LOW,12.12,0,20.34,0
07KBBGN0774A3Z6,0,none,2.4,0,LOW,7.35,0,42.480000000000004,0
29BDWRT4545A7ZY,0,none,2.4,0,LOW,4.22,0,38.4,0
22TKLPN2231C8ZD,0,none,2.4,0,LOW,16.35,0,23.5,0
16EBBGG5210D8ZQ,0,none,2.39,0,LOW,6.53,0,41.53,0
36FBVNY4331V4Z8,0,none,2.39,0,LOW,10.54,0,30.32,0
13PZMMW9246O5Z0,0,none,2.38,0,LOW,6.88,0,40.269999999999996,0
18WFSDU7033I1ZX,0,none,2.38,0,LOW,42.76,1,25.4,0
21KHMWV6151D3ZQ,0,none,2.38,0,LOW,5.22,0,40.82,0
27NWKNH4652O4Z9,0,none,2.38,0,LOW,16.28,0,38.16,0
06FSTHZ7371B7ZI,0,none,2.38,0,LOW,27.44,0,36.07,0
18HYODQ0856U7ZT,0,none,2.38,0,LOW,13.94,0,27.58,0
08CAEOO0408L1Z4,0,none,2.38,0,LOW,6.98,0,37.21,0
11NBBSZ8739D9ZW,0,none,2.38,0,LOW,8.21,0,37.6,0
27ZCOPU1205M6Z0,0,none,2.38,0,LOW,9.49,0,43.57,0
16ELKGX1541C7ZS,0,none,2.37,0,LOW,7.95,0,38.61,0
08LOXOM3561H9ZB,0,none,2.37,0,LOW,12.72,0,42.980000000000004,0
05KREMZ3668V9ZY,0,none,2.37,0,LOW,18.33,0,40.620000000000005,0
19JYKAB0767K5ZI,0,none,2.37,0,LOW,14.88,0,20.5,0
02FWKBN1110A5Z5,0,none,2.37,0,LOW,9.42,0,25.49,0
33EWERO1828N9ZK,0,none,2.37,0,LOW,15.64,0,43.519999999999996,0
16LHZRG8875O1ZE,0,none,2.36,0,LOW,13.46,0,36.19,0
29EBPLB1132O1ZL,0,none,2.36,0,LOW,50.83,1,34.5,0
09MEWQP8893Y4ZF,0,none,2.36,0,LOW,16.28,0,37.620000000000005,0
22NRVSO4973B4ZF,0,none,2.36,0,LOW,13.81,0,36.75,0
27YXJDB4339O8Z3,0,none,2.36,0,LOW,10.37,0,38.379999999999995,0
17HDZKP2687I8ZA,0,none,2.36,0,LOW,7.18,0,22.33,0
20LEMOC4217E1ZK,0,none,2.36,0,LOW,16.67,0,34.44,0
17UPKZN8935X5ZN,0,none,2.36,0,LOW,7.58,0,39.519999999999996,0
07OSZCZ3720Z4Z4,0,none,2.36,0,LOW,22.51,0,42.08,0
14RHBAS2133W1Z8,0,none,2.35,0,LOW,78.68,1,39.28,0
04YIGMW8018C7ZB,0,none,2.35,0,LOW,18.58,0,24.05,0
05WLYEY4117S9Z0,0,none,2.35,0,LOW,10.56,0,38.980000000000004,0
22RKEMD6035A2Z1,0,none,2.35,0,LOW,5.87,0,43.739999999999995,0
08BAPVP2248X4Z2,0,none,2.35,0,LOW,8.21,0,40.16,0
06DMRNP2053P9Z4,0,none,2.35,0,LOW,11.81,0,38.36,0
33UNOTN6865E3ZL,0,none,2.35,0,LOW,16.32,0,35.68,0
09BNUUW1424U6ZN,0,none,2.34,0,LOW,8.25,0,45.05,0
21NEKZG4081D5Z5,0,none,2.34,0,LOW,12.37,0,37.620000000000005,0
20RXAZP5382P8ZD,0,none,2.34,0,LOW,18.56,0,38.18,0
04HDMMB7318P3Z8,0,none,2.34,0,LOW,15.11,0,43.68,0
29OUNEJ1618R7Z7,0,none,2.34,0,LOW,24.08,0,37.32,0
21CYEEV2924J5ZW,0,none,2.33,0,LOW,7.42,0,35.45,0
27GTWCL7050R9ZM,0,none,2.33,0,LOW,8.39,0,38.7,0
19CWEIL2856T7ZZ,0,none,2.33,0,LOW,6.76,0,26.23,0
01DDPIR7434T6ZO,0,none,2.33,0,LOW,16.54,0,36.05,0
01WCZMD6415J7Z8,0,none,2.33,0,LOW,21.98,0,35.7,0
02PSNCU6792P5ZX,0,none,2.33,0,LOW,19.19,0,42.7,0
11TKXPP9124G2Z4,0,none,2.33,0,LOW,9.66,0,42.5,0
16DKRAJ6825D1ZN,0,none,2.33,0,LOW,4.43,0,36.17,0
36GVYNL1749R8ZD,0,none,2.33,0,LOW,15.14,0,40.260000000000005,0
24KVBRN3943A1Z3,0,none,2.33,0,LOW,14.62,0,42.56,0
20HBOMY5238K2Z0,0,none,2.32,0,LOW,16.66,0,36.14,0
29IVTNH7887Q3ZQ,0,none,2.32,0,LOW,15.43,0,37.04,0
14XRXKV8255D9Z7,0,none,2.32,0,LOW,17.6,0,39.92,0
22OORCO6941J4ZG,0,none,2.32,0,LOW,20.07,0,37.08,0
37YLDSM5032V6Z1,1,circular_trading,2.32,0,LOW,13.51,0,25.73,0
01FVKWO4565V3ZE,0,none,2.32,0,LOW,16.14,0,38.61,0
12CCUJV2099Z7ZV,0,none,2.32,0,LOW,14.64,0,39.239999999999995,0
06ETHPT5982L3ZT,0,none,2.32,0,LOW,11.75,0,38.85,0
19PQKPN9272M3ZT,0,none,2.32,0,LOW,73.21,1,35.230000000000004,0
10CXHQX8833E9ZM,0,none,2.31,0,LOW,6.17,0,41.89,0
32WRXOV1892U3ZJ,0,none,2.31,0,LOW,47.79,1,28.73,0
13TTSYY6196I1ZP,0,none,2.31,0,LOW,7.14,0,29.44,0
13LPTNU3227F7ZI,0,none,2.31,0,LOW,15.59,0,39.17,0
08BQSWF1823J7Z8,0,none,2.3,0,LOW,15.5,0,22.43,0
06VVIFS0387E7ZE,0,none,2.3,0,LOW,10.48,0,38.43,0
08SEFVS5552Z1ZS,0,none,2.3,0,LOW,66.69,1,38.07,0
14CGXLR2952K1ZW,0,none,2.3,0,LOW,3.57,0,43.86,0
24DMMYD0346U8Z7,0,none,2.3,0,LOW,8.61,0,41.94,0
01TNQZY5889M5ZT,0,none,2.3,0,LOW,17.51,0,24.44,0
27TOLBV6611I2Z5,0,none,2.3,0,LOW,20.71,0,39.91,0
12DGSUZ9442L1Z8,0,none,2.3,0,LOW,8.12,0,39.03,0
07UADZQ9756M3ZH,0,none,2.3,0,LOW,19.07,0,47.84,0
19CKOPM0213H2ZP,0,none,2.29,0,LOW,11.13,0,39.06,0
29YEAUW8293T6ZC,0,none,2.29,0,LOW,25.09,0,38.96,0
36IIJHW6375G7Z9,0,none,2.29,0,LOW,23.39,0,40.15,0
36FRQNO8799Q1ZH,0,none,2.29,0,LOW,59.63,1,42.66,0
07VOYUT6049X9ZY,0,none,2.28,0,LOW,23.29,0,45.629999999999995,0
14DUALS3972Q8Z1,0,none,2.28,0,LOW,67.97,1,39.56,0
03PCHGP7719J2ZB,0,none,2.27,0,LOW,6.58,0,37.81,0
29QTFRD8604K2ZC,0,none,2.27,0,LOW,10.07,0,44.3,0
24JTJBV6629F2Z9,0,none,2.27,0,LOW,6.57,0,21.62,0
33GWCQW5240W3Z6,0,none,2.27,0,LOW,26.21,0,36.59,0
37XSTWB9891U7ZR,0,none,2.26,0,LOW,25.87,0,21.11,0
06SYYKZ9069T4ZG,0,none,2.26,0,LOW,10.51,0,43.019999999999996,0
33SNAIG9274M1ZJ,0,none,2.26,0,LOW,18.57,0,19.28,0
18CRRZV2560R9ZD,0,none,2.26,0,LOW,12.66,0,36.61,0
27IAYRK0166X5ZY,0,none,2.26,0,LOW,54.54,1,38.739999999999995,0
14CJEDI6429F3ZZ,0,none,2.26,0,LOW,13.18,0,39.989999999999995,0
21XMVKY7839P1ZC,0,none,2.26,0,LOW,11.54,0,43.9,0
22MADZM3421V6ZC,0,none,2.25,0,LOW,8.42,0,42.55,0
06UWESI3437H4ZW,0,none,2.25,0,LOW,19.88,0,39.08,0
04JIJLA5837P7ZI,0,none,2.25,0,LOW,18.24,0,37.489999999999995,0
36CMIIX6144D7ZY,0,none,2.25,0,LOW,22.69,0,25.81,0
02CEBIS8646I9Z9,0,none,2.25,0,LOW,8.69,0,34.47,0
03JHZUR1915E9ZP,0,none,2.25,0,LOW,14.4,0,42.629999999999995,0
01FLQQS9668E3ZN,0,none,2.24,0,LOW,16.59,0,42.31,0
08WYNKB6149I1ZC,0,none,2.24,0,LOW,21.78,0,50.39,0
02YWBJH0140V3ZO,0,none,2.24,0,LOW,16.53,0,41.79,0
08FBXKD8384C6ZW,0,none,2.24,0,LOW,17.75,0,32.89,0
32OGTGI3135N1ZR,0,none,2.24,0,LOW,14.93,0,27.88,0
23RUWRQ8558L3Z4,0,none,2.24,0,LOW,13.44,0,37.32,0
21CTGDC7550C4ZO,0,none,2.24,0,LOW,12.1,0,40.120000000000005,0
27BRZQN0323D7ZV,0,none,2.23,0,LOW,25.27,0,28.09,0
37JZUGG5078Y9ZI,0,none,2.23,0,LOW,11.57,0,39.07,0
24ZOIPO5295H9Z1,0,none,2.23,0,LOW,12.24,0,26.18,0
07FEEWI5942G2ZT,0,none,2.22,0,LOW,19.66,0,35.64,0
23RLKYZ3196W9ZA,0,none,2.22,0,LOW,9.49,0,39.7,0
23RYJQV2349A2ZP,0,none,2.22,0,LOW,6.56,0,38.75,0
29DEFII7629X7ZA,0,none,2.21,0,LOW,6.95,0,21.48,0
14HISYV1144W2ZK,0,none,2.21,0,LOW,59.64,1,28.24,0
24RMHPK6552D6ZA,0,none,2.21,0,LOW,25.54,0,39.82,0
27XAADC5373V4ZZ,0,none,2.21,0,LOW,5.31,0,42.260000000000005,0
32DBUPV9443M5Z6,0,none,2.21,0,LOW,14.54,0,31.59,0
16VVDDQ7617C7ZY,0,none,2.21,0,LOW,4.6,0,39.58,0
32USUEU3087R8ZC,0,none,2.21,0,LOW,16.7,0,36.68,0
21EMRHO6798J4ZX,0,none,2.21,0,LOW,58.61,1,27.68,0
03MUUBG9760L5ZS,0,none,2.21,0,LOW,15.47,0,38.510000000000005,0
19UKWOZ8842Z2ZD,0,none,2.2,0,LOW,20.27,0,36.72,0
02FJHTP1501S8ZC,0,none,2.19,0,LOW,16.28,0,26.99,0
03YYWFN7023M7Z1,0,none,2.19,0,LOW,70.18,1,28.55,0
23JRKXP6884B8ZS,0,none,2.19,0,LOW,65.26,1,33.42,0
18UZDJN2960P4Z0,0,none,2.19,0,LOW,39.21,1,41.17,0
02QEIGT1001J7Z0,1,circular_trading,2.19,0,LOW,62.21,1,38.58,0
08FADDR5267F2ZK,0,none,2.19,0,LOW,11.42,0,23.83,0
32ATQYE4406P3Z6,0,none,2.19,0,LOW,12.72,0,36.31,0
10OGZRL8840S5ZD,0,none,2.19,0,LOW,8.57,0,38.69,0
29XMXQS4247K7ZN,0,none,2.18,0,LOW,24.48,0,32.9,0
36TYKJY3040K8ZI,0,none,2.18,0,LOW,14.42,0,20.57,0
01CTWMV5591Y1ZR,0,none,2.18,0,LOW,20.85,0,44.45,0
32SAITJ7329N8ZD,0,none,2.18,0,LOW,16.38,0,27.62,0
04QUVQG5920N1ZJ,0,none,2.18,0,LOW,37.83,1,34.54,0
13EJGPB1377C1ZV,0,none,2.17,0,LOW,8.33,0,38.510000000000005,0
06QOCGO5239N1ZN,0,none,2.17,0,LOW,7.95,0,37.129999999999995,0
27FWHEQ9240E6ZH,0,none,2.17,0,LOW,17.44,0,34.55,0
27HMGZM8549K8ZP,0,none,2.17,0,LOW,21.38,0,41.35,0
08TQTFE6818V6ZX,0,none,2.17,0,LOW,62.63,1,37.29,0
29DWFVX7914T8ZB,0,none,2.17,0,LOW,16.98,0,37.94,0
10LWKWU1626P9ZL,0,none,2.17,0,LOW,16.14,0,21.51,0
19NYXKZ1457Y5ZI,0,none,2.17,0,LOW,2.62,0,37.86,0
32UHUIU2572N9ZM,0,none,2.16,0,LOW,11.68,0,35.019999999999996,0
02FNGYO6444S4Z7,0,none,2.16,0,LOW,2.69,0,39.33,0
20KADWU9454W7Z8,0,none,2.16,0,LOW,1.66,0,42.53,0
33OKCEK8509W7ZT,0,none,2.16,0,LOW,12.44,0,37.4,0
13FQVUP1691K9ZK,0,none,2.16,0,LOW,15.49,0,39.69,0
04XEXIG2532B3ZG,0,none,2.15,0,LOW,12.78,0,41.09,0
33YHFPV4321R9ZM,0,none,2.15,0,LOW,25.6,0,36.91,0
02ZISNV8251U7ZX,0,none,2.15,0,LOW,20.97,0,39.5,0
11NAAMX2042G5ZN,0,none,2.15,0,LOW,20.25,0,38.89,0
09VDHQF7348L7ZT,0,none,2.15,0,LOW,8.62,0,22.81,0
01ARYFZ7803O7ZW,0,none,2.14,0,LOW,61.41,1,42.019999999999996,0
33UIYPV1164Y1ZE,0,none,2.14,0,LOW,14.71,0,20.91,0
10DIKHY7795N9ZO,0,none,2.14,0,LOW,4.38,0,26.14,0
09TSUGD0583Z8ZA,0,none,2.14,0,LOW,16.57,0,37.17,0
08VKNDY7013Q7ZG,0,none,2.14,0,LOW,18.47,0,36.25,0
09FCXQL0316B8ZU,0,none,2.13,0,LOW,12.82,0,28.3,0
07NPKQX5370X2ZK,0,none,2.13,0,LOW,15.75,0,39.730000000000004,0
22CCKXC2163O9Z7,0,none,2.13,0,LOW,16.12,0,24.66,0
37WBSNQ6199A9ZQ,0,none,2.13,0,LOW,75.9,1,21.01,0
15VZXCD9955A7ZN,0,none,2.13,0,LOW,52.85,1,38.989999999999995,0
22FHLHY2318O2ZY,0,none,2.13,0,LOW,23.62,0,38.3,0
03LRGWX3781K1ZH,0,none,2.12,0,LOW,23.4,0,40.739999999999995,0
18VGQBR7602S9ZZ,0,none,2.12,0,LOW,23.24,0,38.55,0
13CAVPK7968E2Z7,0,none,2.12,0,LOW,55.54,1,24.86,0
09RFXEM0206O8ZK,0,none,2.12,0,LOW,10.17,0,35.41,0
19KLMSE4876F1Z1,0,none,2.12,0,LOW,16.36,0,29.98,0
11XOXCK1258B7ZP,0,none,2.12,0,LOW,9.54,0,39.91,0
12YREGZ2572X2ZK,0,none,2.12,0,LOW,20.91,0,38.75,0
01RUAKE7320E7ZL,0,none,2.12,0,LOW,18.08,0,35.9,0
15OYODF7667I8ZT,0,none,2.11,0,LOW,12.19,0,36.84,0
18ZJQWT4823H6ZI,0,none,2.11,0,LOW,16.95,0,34.7,0
24KCTRV2948B9ZB,0,none,2.11,0,LOW,34.76,1,36.54,0
22BIXLV1409D5ZP,0,none,2.11,0,LOW,43.61,1,36.86,0
19PMNWR8219R2ZL,0,none,2.1,0,LOW,19.19,0,33.4,0
23JVDWW3939I5ZF,0,none,2.1,0,LOW,7.38,0,38.989999999999995,0
36ELKDJ3517I2ZX,0,none,2.1,0,LOW,6.88,0,40.739999999999995,0
29ROCZM5936S7Z3,0,none,2.09,0,LOW,20.89,0,22.25,0
04LFPSX6360P7Z1,0,none,2.09,0,LOW,18.36,0,37.82,0
07CNUBI4702K3Z9,0,none,2.09,0,LOW,61.77,1,45.66,0
02GWTZQ3895Z3ZB,0,none,2.09,0,LOW,11.19,0,25.06,0
02RSTKP8560L7ZS,0,none,2.09,0,LOW,17.81,0,35.9,0
02UJDBR2649U4ZX,0,none,2.09,0,LOW,11.48,0,42.620000000000005,0
21CZGOH5711A4ZG,0,none,2.09,0,LOW,10.39,0,24.92,0
02JKHRQ9860D1Z3,0,none,2.09,0,LOW,8.55,0,45.41,0
19FXSJX4801Z9Z1,0,none,2.08,0,LOW,20.07,0,38.45,0
02WVAJA5334K8Z8,0,none,2.08,0,LOW,16.7,0,35.230000000000004,0
08OKLJP1415W5Z0,0,none,2.08,0,LOW,13.42,0,21.83,0
19RLDPS0723J3Z4,0,none,2.08,0,LOW,9.16,0,23.55,0
09ETAAE0943U6ZB,0,none,2.08,0,LOW,14.53,0,34.9,0
17FUCUK6780T8Z9,0,none,2.08,0,LOW,53.03,1,42.870000000000005,0
04LLZUH9464E9ZS,0,none,2.08,0,LOW,8.38,0,43.379999999999995,0
15AQTDB6468L6Z4,0,none,2.08,0,LOW,14.78,0,34.59,0
03LVZPF1947Y4Z9,0,none,2.07,0,LOW,10.76,0,37.230000000000004,0
14EWXGH7293J5Z4,0,none,2.07,0,LOW,11.55,0,36.370000000000005,0
23DRJVA1556R4ZY,0,none,2.07,0,LOW,24.37,0,25.49,0
06VHOWM6045P2ZW,0,none,2.07,0,LOW,7.99,0,36.72,0
06KFDTT1224K1ZR,0,none,2.07,0,LOW,20.82,0,41.72,0
20CZKAX2096M3ZE,0,none,2.07,0,LOW,17.19,0,22.9,0
37IGCGI0379Y8ZG,0,none,2.06,0,LOW,11.96,0,38.260000000000005,0
19QMLWH1512X5ZB,0,none,2.06,0,LOW,3.88,0,36.760000000000005,0
18IWKIW2482D2ZF,0,none,2.06,0,LOW,19.68,0,25.63,0
01QGSLZ7314T5ZI,0,none,2.06,0,LOW,19.01,0,45.4,0
09TVJKV8805W7ZB,0,none,2.06,0,LOW,16.16,0,42.260000000000005,0
11RUNPN0698Q8ZJ,0,none,2.06,0,LOW,9.59,0,23.0,0
08XTDZZ3105A6ZC,0,none,2.05,0,LOW,25.5,0,20.49,0
15MTOWN7088Q3ZA,0,none,2.05,0,LOW,16.55,0,20.07,0
37OJFKL3430M7ZM,0,none,2.05,0,LOW,12.36,0,38.67,0
17HMJIY5292H5ZN,0,none,2.05,0,LOW,7.51,0,46.41,0
23ASFPO2520P7ZW,0,none,2.05,0,LOW,66.54,1,26.12,0
17UTLFI5429L3Z0,0,none,2.05,0,LOW,12.24,0,24.4,0
08GUQYR4077O9ZD,0,none,2.04,0,LOW,17.92,0,40.0,0
12QQZIR8277C7ZI,0,none,2.04,0,LOW,13.2,0,29.35,0
22NOQIS2969R8Z3,0,none,2.04,0,LOW,19.32,0,40.08,0
21ZEYZK2094Q6ZE,0,none,2.03,0,LOW,15.35,0,43.489999999999995,0
20TKGLM3195A7ZF,0,none,2.02,0,LOW,11.31,0,34.83,0
27SVSJL4100N2Z2,0,none,2.02,0,LOW,12.05,0,25.21,0
33CHDIU7009V1ZC,0,none,2.02,0,LOW,17.81,0,23.9,0
15NMPEH4669C8ZT,0,none,2.01,0,LOW,63.95,1,32.77,0
19KRZOU9617P1ZT,0,none,2.01,0,LOW,9.17,0,25.46,0
01VSFWY8114D5ZF,0,none,2.01,0,LOW,22.21,0,38.64,0
12UUESC5123M4ZQ,0,none,2.01,0,LOW,4.83,0,40.19,0
22UHBCD8684W9ZF,0,none,2.01,0,LOW,18.91,0,24.42,0
24GQCEN1581S7Z2,0,none,2.0,0,LOW,32.41,1,20.12,0
23WJZBL4232K8ZR,0,none,2.0,0,LOW,20.53,0,25.09,0
01UMDUH5922B6ZG,0,none,1.99,0,LOW,28.89,1,24.83,0
11BXDUB0775E8Z5,0,none,1.99,0,LOW,12.58,0,44.230000000000004,0
33FHAXS6108O8Z6,0,none,1.99,0,LOW,66.95,1,36.08,0
09NYZPG0332A6ZB,0,none,1.99,0,LOW,12.38,0,36.84,0
32GKWKH2178N2ZQ,0,none,1.98,0,LOW,36.49,1,34.480000000000004,0
15AOLEI6579X2ZN,0,none,1.98,0,LOW,18.57,0,38.2,0
14MQQHP0321Q4ZQ,0,none,1.98,0,LOW,8.65,0,21.55,0
27IMNTZ7159O9ZO,0,none,1.98,0,LOW,66.48,1,39.620000000000005,0
22SXIXD7618M2ZH,0,none,1.98,0,LOW,4.48,0,36.269999999999996,0
06NCJOG1341T1ZL,0,none,1.97,0,LOW,18.78,0,22.42,0
20WWLFQ7357G4ZS,0,none,1.97,0,LOW,33.07,1,39.86,0
12HLEVC4813N1ZW,0,none,1.97,0,LOW,21.63,0,40.44,0
04QXRVC6994N9Z8,0,none,1.97,0,LOW,14.18,0,19.83,0
17IXOEH6893T5Z4,0,none,1.97,0,LOW,71.97,1,39.57,0
14NRLLM7505O7ZP,0,none,1.97,0,LOW,11.84,0,40.08,0
08PXMIJ9413G7ZL,0,none,1.97,0,LOW,23.05,0,45.3,0
18YTNEB2965U4Z4,0,none,1.97,0,LOW,6.2,0,38.980000000000004,0
36RHGBY8313Q1ZG,0,none,1.96,0,LOW,11.35,0,27.43,0
02KVAYL4272L4ZB,0,none,1.96,0,LOW,18.68,0,25.98,0
04AQUAD2984T1Z3,0,none,1.96,0,LOW,17.18,0,35.93,0
27FRIRU0438J1Z5,0,none,1.96,0,LOW,60.8,1,39.7,0
10JAHUF4447S2ZF,0,none,1.96,0,LOW,27.62,0,17.47,0
09ZVXCR4238Y1ZG,0,none,1.95,0,LOW,5.51,0,21.3,0
10IBTTX4509U9ZM,0,none,1.95,0,LOW,62.65,1,37.22,0
01RLACJ1543D1ZU,0,none,1.95,0,LOW,27.85,0,16.59,0
37YAHXE7213P9Z5,0,none,1.95,0,LOW,17.16,0,34.43,0
07DMTSH1013U2Z4,0,none,1.95,0,LOW,16.74,0,47.88,0
19ZPZAC9734V7ZN,0,none,1.95,0,LOW,8.53,0,23.51,0
22OXZWE9335I5ZM,0,none,1.95,0,LOW,18.69,0,45.010000000000005,0
08OKXER9471R8ZI,0,none,1.95,0,LOW,9.7,0,39.56,0
11ACULJ0110X4ZF,0,none,1.95,0,LOW,9.84,0,20.55,0
23GTZZT1596V6ZF,0,none,1.94,0,LOW,9.26,0,38.08,0
24PVMMB4788T5Z9,0,none,1.94,0,LOW,21.87,0,44.54,0
16AROFS1935P5Z0,0,none,1.94,0,LOW,7.73,0,24.54,0
22ALRQC4043O1ZX,0,none,1.94,0,LOW,7.42,0,39.22,0
01WRUIE0304P9ZD,0,none,1.94,0,LOW,15.77,0,38.31,0
08CBAFF3386I4ZI,0,none,1.94,0,LOW,11.14,0,39.46,0
06WWGJL1107R5ZR,0,none,1.94,0,LOW,18.13,0,34.91,0
14VHRNB0117T1ZV,0,none,1.93,0,LOW,14.82,0,38.35,0
06XYOXU4985N8Z8,0,none,1.93,0,LOW,13.99,0,35.2,0
37TDHAG2810M7ZV,0,none,1.93,0,LOW,12.47,0,38.4,0
36IUSGE3443J3Z8,0,none,1.93,0,LOW,23.1,0,37.269999999999996,0
36SIRUI5910T9ZF,0,none,1.92,0,LOW,66.82,1,26.44,0
16GCGVQ0336P1ZU,0,none,1.92,0,LOW,24.79,0,22.28,0
12FVUBO1004K1ZA,0,none,1.92,0,LOW,63.06,1,39.29,0
37PUQHF8280V2ZL,0,none,1.92,0,LOW,62.88,1,37.21,0
11NUYQH8771N3ZN,0,none,1.92,0,LOW,11.2,0,23.34,0
17UFORK4214R7Z9,0,none,1.91,0,LOW,20.45,0,36.519999999999996,0
08YYMOG4712C8ZL,0,none,1.91,0,LOW,15.01,0,29.61,0
11WGMFA1671E4Z9,0,none,1.91,0,LOW,59.1,1,37.67,0
20UYWND0898I9ZH,0,none,1.9,0,LOW,5.15,0,25.26,0
27PKYFK3647J8Z0,0,none,1.9,0,LOW,16.88,0,20.76,0
12CSVTN8144G1Z1,0,none,1.9,0,LOW,24.57,0,34.730000000000004,0
21EOTME7533U8ZC,0,none,1.9,0,LOW,9.07,0,43.769999999999996,0
37KTQGG6242O1ZX,0,none,1.9,0,LOW,6.89,0,43.480000000000004,0
08ZWGZN1277D6ZD,0,none,1.89,0,LOW,14.71,0,22.43,0
07GRBFV1536L3ZY,0,none,1.89,0,LOW,10.38,0,33.82,0
13NARHZ5293L1Z2,0,none,1.89,0,LOW,15.1,0,39.41,0
